syndra_id,id_type,id_value,source,license
SYN0036153,TTD,D06PJD,ttd,custom_academic
SYN0017291,TTD,D06PJW,ttd,custom_academic
SYN0036154,TTD,D06PJZ,ttd,custom_academic
SYN0036155,TTD,D06PKJ,ttd,custom_academic
SYN0036156,TTD,D06PKL,ttd,custom_academic
SYN0036157,TTD,D06PLG,ttd,custom_academic
SYN0036158,TTD,D06PLP,ttd,custom_academic
SYN0036159,TTD,D06PMR,ttd,custom_academic
SYN0036160,TTD,D06PNN,ttd,custom_academic
SYN0036161,TTD,D06PNU,ttd,custom_academic
SYN0036162,TTD,D06PPD,ttd,custom_academic
SYN0027994,TTD,D06PPL,ttd,custom_academic
SYN0036163,TTD,D06PQR,ttd,custom_academic
SYN0025543,TTD,D06PQT,ttd,custom_academic
SYN0036164,TTD,D06PRC,ttd,custom_academic
SYN0036165,TTD,D06PRV,ttd,custom_academic
SYN0026341,TTD,D06PSS,ttd,custom_academic
SYN0036166,TTD,D06PTA,ttd,custom_academic
SYN0036167,TTD,D06PTC,ttd,custom_academic
SYN0036168,TTD,D06PTT,ttd,custom_academic
SYN0036169,TTD,D06PTW,ttd,custom_academic
SYN0036170,TTD,D06PUS,ttd,custom_academic
SYN0036171,TTD,D06PVF,ttd,custom_academic
SYN0036172,TTD,D06PVN,ttd,custom_academic
SYN0036173,TTD,D06PVO,ttd,custom_academic
SYN0036174,TTD,D06PWI,ttd,custom_academic
SYN0036175,TTD,D06PWM,ttd,custom_academic
SYN0036176,TTD,D06PWQ,ttd,custom_academic
SYN0036177,TTD,D06PXR,ttd,custom_academic
SYN0036178,TTD,D06PXT,ttd,custom_academic
SYN0017155,TTD,D06PXY,ttd,custom_academic
SYN0036179,TTD,D06PYV,ttd,custom_academic
SYN0036180,TTD,D06PZE,ttd,custom_academic
SYN0036181,TTD,D06PZK,ttd,custom_academic
SYN0027178,TTD,D06PZN,ttd,custom_academic
SYN0036182,TTD,D06PZO,ttd,custom_academic
SYN0036183,TTD,D06PZU,ttd,custom_academic
SYN0036184,TTD,D06PZZ,ttd,custom_academic
SYN0036185,TTD,D06QAK,ttd,custom_academic
SYN0036186,TTD,D06QBJ,ttd,custom_academic
SYN0036187,TTD,D06QBK,ttd,custom_academic
SYN0036188,TTD,D06QBY,ttd,custom_academic
SYN0036189,TTD,D06QCC,ttd,custom_academic
SYN0036190,TTD,D06QDR,ttd,custom_academic
SYN0036191,TTD,D06QDX,ttd,custom_academic
SYN0036192,TTD,D06QEL,ttd,custom_academic
SYN0036193,TTD,D06QEN,ttd,custom_academic
SYN0036194,TTD,D06QER,ttd,custom_academic
SYN0036195,TTD,D06QEW,ttd,custom_academic
SYN0036196,TTD,D06QFO,ttd,custom_academic
SYN0036197,TTD,D06QGD,ttd,custom_academic
SYN0036198,TTD,D06QGH,ttd,custom_academic
SYN0036199,TTD,D06QGJ,ttd,custom_academic
SYN0036200,TTD,D06QHT,ttd,custom_academic
SYN0036201,TTD,D06QID,ttd,custom_academic
SYN0036202,TTD,D06QIP,ttd,custom_academic
SYN0036203,TTD,D06QIQ,ttd,custom_academic
SYN0036204,TTD,D06QIW,ttd,custom_academic
SYN0036205,TTD,D06QJE,ttd,custom_academic
SYN0036206,TTD,D06QJG,ttd,custom_academic
SYN0028363,TTD,D06QJM,ttd,custom_academic
SYN0036207,TTD,D06QJT,ttd,custom_academic
SYN0036208,TTD,D06QKD,ttd,custom_academic
SYN0036209,TTD,D06QKV,ttd,custom_academic
SYN0027231,TTD,D06QKW,ttd,custom_academic
SYN0036210,TTD,D06QLG,ttd,custom_academic
SYN0036211,TTD,D06QNN,ttd,custom_academic
SYN0036212,TTD,D06QOA,ttd,custom_academic
SYN0036213,TTD,D06QOD,ttd,custom_academic
SYN0017659,TTD,D06QOF,ttd,custom_academic
SYN0036215,TTD,D06QOJ,ttd,custom_academic
SYN0036216,TTD,D06QOK,ttd,custom_academic
SYN0036217,TTD,D06QOM,ttd,custom_academic
SYN0036218,TTD,D06QOX,ttd,custom_academic
SYN0036219,TTD,D06QPW,ttd,custom_academic
SYN0036220,TTD,D06QQS,ttd,custom_academic
SYN0036221,TTD,D06QRI,ttd,custom_academic
SYN0036222,TTD,D06QRP,ttd,custom_academic
SYN0027300,TTD,D06QRW,ttd,custom_academic
SYN0036223,TTD,D06QRY,ttd,custom_academic
SYN0036224,TTD,D06QSN,ttd,custom_academic
SYN0036225,TTD,D06QTC,ttd,custom_academic
SYN0036226,TTD,D06QUJ,ttd,custom_academic
SYN0036227,TTD,D06QUQ,ttd,custom_academic
SYN0036228,TTD,D06QUY,ttd,custom_academic
SYN0036229,TTD,D06QVB,ttd,custom_academic
SYN0036230,TTD,D06QWO,ttd,custom_academic
SYN0036231,TTD,D06QWY,ttd,custom_academic
SYN0036232,TTD,D06QXI,ttd,custom_academic
SYN0036233,TTD,D06QXT,ttd,custom_academic
SYN0036234,TTD,D06QYJ,ttd,custom_academic
SYN0036235,TTD,D06QYM,ttd,custom_academic
SYN0000525,TTD,D06QYR,ttd,custom_academic
SYN0036236,TTD,D06QYV,ttd,custom_academic
SYN0027729,TTD,D06QZL,ttd,custom_academic
SYN0036237,TTD,D06RAM,ttd,custom_academic
SYN0036238,TTD,D06RBE,ttd,custom_academic
SYN0036239,TTD,D06RBG,ttd,custom_academic
SYN0036240,TTD,D06RBJ,ttd,custom_academic
SYN0026524,TTD,D06RCB,ttd,custom_academic
SYN0036241,TTD,D06RCI,ttd,custom_academic
SYN0036242,TTD,D06RCS,ttd,custom_academic
SYN0036243,TTD,D06RCT,ttd,custom_academic
SYN0036244,TTD,D06REJ,ttd,custom_academic
SYN0036245,TTD,D06REO,ttd,custom_academic
SYN0036246,TTD,D06RFG,ttd,custom_academic
SYN0036247,TTD,D06RFO,ttd,custom_academic
SYN0036248,TTD,D06RFW,ttd,custom_academic
SYN0027050,TTD,D06RGG,ttd,custom_academic
SYN0036249,TTD,D06RGX,ttd,custom_academic
SYN0036250,TTD,D06RID,ttd,custom_academic
SYN0036251,TTD,D06RIK,ttd,custom_academic
SYN0036252,TTD,D06RIO,ttd,custom_academic
SYN0036253,TTD,D06RJQ,ttd,custom_academic
SYN0036254,TTD,D06RKK,ttd,custom_academic
SYN0036255,TTD,D06RKS,ttd,custom_academic
SYN0036256,TTD,D06RLF,ttd,custom_academic
SYN0036257,TTD,D06RNM,ttd,custom_academic
SYN0036258,TTD,D06RNU,ttd,custom_academic
SYN0036259,TTD,D06ROA,ttd,custom_academic
SYN0036260,TTD,D06RPY,ttd,custom_academic
SYN0036261,TTD,D06RQD,ttd,custom_academic
SYN0000298,TTD,D06RQU,ttd,custom_academic
SYN0036262,TTD,D06RQV,ttd,custom_academic
SYN0026448,TTD,D06RRD,ttd,custom_academic
SYN0036263,TTD,D06RRT,ttd,custom_academic
SYN0036264,TTD,D06RSD,ttd,custom_academic
SYN0036265,TTD,D06RSF,ttd,custom_academic
SYN0036266,TTD,D06RSR,ttd,custom_academic
SYN0036267,TTD,D06RTA,ttd,custom_academic
SYN0036268,TTD,D06RTP,ttd,custom_academic
SYN0036269,TTD,D06RUD,ttd,custom_academic
SYN0036270,TTD,D06RUK,ttd,custom_academic
SYN0036271,TTD,D06RUL,ttd,custom_academic
SYN0036272,TTD,D06RVQ,ttd,custom_academic
SYN0036273,TTD,D06RVY,ttd,custom_academic
SYN0036274,TTD,D06RWH,ttd,custom_academic
SYN0036275,TTD,D06RYG,ttd,custom_academic
SYN0036276,TTD,D06RZQ,ttd,custom_academic
SYN0036277,TTD,D06SAT,ttd,custom_academic
SYN0036278,TTD,D06SBB,ttd,custom_academic
SYN0036279,TTD,D06SBK,ttd,custom_academic
SYN0036280,TTD,D06SBL,ttd,custom_academic
SYN0036281,TTD,D06SBS,ttd,custom_academic
SYN0036282,TTD,D06SCF,ttd,custom_academic
SYN0036283,TTD,D06SCS,ttd,custom_academic
SYN0036284,TTD,D06SCY,ttd,custom_academic
SYN0036285,TTD,D06SDD,ttd,custom_academic
SYN0036286,TTD,D06SDG,ttd,custom_academic
SYN0018019,TTD,D06SDP,ttd,custom_academic
SYN0036287,TTD,D06SEA,ttd,custom_academic
SYN0036288,TTD,D06SEL,ttd,custom_academic
SYN0036289,TTD,D06SEY,ttd,custom_academic
SYN0036290,TTD,D06SFA,ttd,custom_academic
SYN0036291,TTD,D06SFX,ttd,custom_academic
SYN0036292,TTD,D06SGU,ttd,custom_academic
SYN0036293,TTD,D06SIG,ttd,custom_academic
SYN0036294,TTD,D06SIH,ttd,custom_academic
SYN0036295,TTD,D06SJO,ttd,custom_academic
SYN0036296,TTD,D06SJU,ttd,custom_academic
SYN0036297,TTD,D06SJZ,ttd,custom_academic
SYN0036298,TTD,D06SKI,ttd,custom_academic
SYN0036299,TTD,D06SKK,ttd,custom_academic
SYN0036300,TTD,D06SKN,ttd,custom_academic
SYN0036301,TTD,D06SME,ttd,custom_academic
SYN0036302,TTD,D06SMJ,ttd,custom_academic
SYN0036303,TTD,D06SMN,ttd,custom_academic
SYN0036304,TTD,D06SMU,ttd,custom_academic
SYN0036305,TTD,D06SMY,ttd,custom_academic
SYN0036306,TTD,D06SOQ,ttd,custom_academic
SYN0036307,TTD,D06SPO,ttd,custom_academic
SYN0036308,TTD,D06SRB,ttd,custom_academic
SYN0036309,TTD,D06SRX,ttd,custom_academic
SYN0036310,TTD,D06SSR,ttd,custom_academic
SYN0036311,TTD,D06STK,ttd,custom_academic
SYN0036312,TTD,D06STX,ttd,custom_academic
SYN0036313,TTD,D06SUS,ttd,custom_academic
SYN0036314,TTD,D06SVC,ttd,custom_academic
SYN0036315,TTD,D06SVW,ttd,custom_academic
SYN0036316,TTD,D06SWS,ttd,custom_academic
SYN0036317,TTD,D06SWT,ttd,custom_academic
SYN0036318,TTD,D06SWV,ttd,custom_academic
SYN0036319,TTD,D06SXN,ttd,custom_academic
SYN0036320,TTD,D06SYA,ttd,custom_academic
SYN0036321,TTD,D06SYN,ttd,custom_academic
SYN0036322,TTD,D06SYS,ttd,custom_academic
SYN0036323,TTD,D06SZG,ttd,custom_academic
SYN0036324,TTD,D06SZI,ttd,custom_academic
SYN0036325,TTD,D06TAL,ttd,custom_academic
SYN0036326,TTD,D06TAS,ttd,custom_academic
SYN0036327,TTD,D06TCC,ttd,custom_academic
SYN0036328,TTD,D06TCX,ttd,custom_academic
SYN0036329,TTD,D06TEO,ttd,custom_academic
SYN0036330,TTD,D06TFC,ttd,custom_academic
SYN0036331,TTD,D06TFE,ttd,custom_academic
SYN0017597,TTD,D06TFI,ttd,custom_academic
SYN0028266,TTD,D06TGE,ttd,custom_academic
SYN0036332,TTD,D06TGF,ttd,custom_academic
SYN0036333,TTD,D06TGR,ttd,custom_academic
SYN0036334,TTD,D06TGS,ttd,custom_academic
SYN0036335,TTD,D06THS,ttd,custom_academic
SYN0036336,TTD,D06THT,ttd,custom_academic
SYN0036337,TTD,D06TJC,ttd,custom_academic
SYN0036338,TTD,D06TJJ,ttd,custom_academic
SYN0026298,TTD,D06TKE,ttd,custom_academic
SYN0036339,TTD,D06TKI,ttd,custom_academic
SYN0036340,TTD,D06TKT,ttd,custom_academic
SYN0036341,TTD,D06TLL,ttd,custom_academic
SYN0036342,TTD,D06TLQ,ttd,custom_academic
SYN0036343,TTD,D06TMH,ttd,custom_academic
SYN0036344,TTD,D06TMM,ttd,custom_academic
SYN0036345,TTD,D06TNG,ttd,custom_academic
SYN0028419,TTD,D06TNL,ttd,custom_academic
SYN0036346,TTD,D06TOE,ttd,custom_academic
SYN0036347,TTD,D06TOI,ttd,custom_academic
SYN0036348,TTD,D06TPF,ttd,custom_academic
SYN0036349,TTD,D06TQD,ttd,custom_academic
SYN0036350,TTD,D06TQU,ttd,custom_academic
SYN0036351,TTD,D06TQZ,ttd,custom_academic
SYN0036352,TTD,D06TRS,ttd,custom_academic
SYN0036353,TTD,D06TSI,ttd,custom_academic
SYN0036354,TTD,D06TSQ,ttd,custom_academic
SYN0036355,TTD,D06TTS,ttd,custom_academic
SYN0036356,TTD,D06TTT,ttd,custom_academic
SYN0036357,TTD,D06TUB,ttd,custom_academic
SYN0036358,TTD,D06TVC,ttd,custom_academic
SYN0036359,TTD,D06TVG,ttd,custom_academic
SYN0036360,TTD,D06TVS,ttd,custom_academic
SYN0036361,TTD,D06TWE,ttd,custom_academic
SYN0036362,TTD,D06TXM,ttd,custom_academic
SYN0036363,TTD,D06TXN,ttd,custom_academic
SYN0036364,TTD,D06TXS,ttd,custom_academic
SYN0036365,TTD,D06TYA,ttd,custom_academic
SYN0036366,TTD,D06TZT,ttd,custom_academic
SYN0036367,TTD,D06UAX,ttd,custom_academic
SYN0036368,TTD,D06UBB,ttd,custom_academic
SYN0026402,TTD,D06UBH,ttd,custom_academic
SYN0036369,TTD,D06UCV,ttd,custom_academic
SYN0027966,TTD,D06UDG,ttd,custom_academic
SYN0036370,TTD,D06UDN,ttd,custom_academic
SYN0036371,TTD,D06UDO,ttd,custom_academic
SYN0036372,TTD,D06UDU,ttd,custom_academic
SYN0036373,TTD,D06UEC,ttd,custom_academic
SYN0036374,TTD,D06UEK,ttd,custom_academic
SYN0036375,TTD,D06UEP,ttd,custom_academic
SYN0036376,TTD,D06UGK,ttd,custom_academic
SYN0036377,TTD,D06UHZ,ttd,custom_academic
SYN0036378,TTD,D06UJA,ttd,custom_academic
SYN0036379,TTD,D06UJD,ttd,custom_academic
SYN0036380,TTD,D06UJO,ttd,custom_academic
SYN0036381,TTD,D06UKG,ttd,custom_academic
SYN0036382,TTD,D06UKS,ttd,custom_academic
SYN0036383,TTD,D06UKY,ttd,custom_academic
SYN0036384,TTD,D06ULU,ttd,custom_academic
SYN0036385,TTD,D06UNR,ttd,custom_academic
SYN0036386,TTD,D06UNW,ttd,custom_academic
SYN0036387,TTD,D06UOL,ttd,custom_academic
SYN0036388,TTD,D06UPR,ttd,custom_academic
SYN0036389,TTD,D06UPS,ttd,custom_academic
SYN0036390,TTD,D06UPT,ttd,custom_academic
SYN0036391,TTD,D06UPW,ttd,custom_academic
SYN0036392,TTD,D06UQR,ttd,custom_academic
SYN0036393,TTD,D06URK,ttd,custom_academic
SYN0036394,TTD,D06URS,ttd,custom_academic
SYN0036395,TTD,D06USG,ttd,custom_academic
SYN0036396,TTD,D06UTW,ttd,custom_academic
SYN0036397,TTD,D06UUE,ttd,custom_academic
SYN0036398,TTD,D06UUK,ttd,custom_academic
SYN0036399,TTD,D06UUU,ttd,custom_academic
SYN0036400,TTD,D06UVD,ttd,custom_academic
SYN0036401,TTD,D06UVF,ttd,custom_academic
SYN0036402,TTD,D06UVO,ttd,custom_academic
SYN0036403,TTD,D06UVY,ttd,custom_academic
SYN0036404,TTD,D06UVZ,ttd,custom_academic
SYN0016960,TTD,D06UWD,ttd,custom_academic
SYN0036405,TTD,D06UXW,ttd,custom_academic
SYN0036406,TTD,D06UZK,ttd,custom_academic
SYN0036407,TTD,D06UZS,ttd,custom_academic
SYN0036408,TTD,D06VAQ,ttd,custom_academic
SYN0036409,TTD,D06VBN,ttd,custom_academic
SYN0026855,TTD,D06VBQ,ttd,custom_academic
SYN0036410,TTD,D06VCC,ttd,custom_academic
SYN0036411,TTD,D06VCJ,ttd,custom_academic
SYN0036412,TTD,D06VCN,ttd,custom_academic
SYN0036413,TTD,D06VDN,ttd,custom_academic
SYN0036414,TTD,D06VFF,ttd,custom_academic
SYN0027118,TTD,D06VFO,ttd,custom_academic
SYN0036415,TTD,D06VGD,ttd,custom_academic
SYN0036416,TTD,D06VGG,ttd,custom_academic
SYN0017814,TTD,D06VHG,ttd,custom_academic
SYN0036417,TTD,D06VIP,ttd,custom_academic
SYN0036418,TTD,D06VIZ,ttd,custom_academic
SYN0036419,TTD,D06VJM,ttd,custom_academic
SYN0036420,TTD,D06VLI,ttd,custom_academic
SYN0036421,TTD,D06VMN,ttd,custom_academic
SYN0026664,TTD,D06VMV,ttd,custom_academic
SYN0036422,TTD,D06VNK,ttd,custom_academic
SYN0036423,TTD,D06VNR,ttd,custom_academic
SYN0036424,TTD,D06VNT,ttd,custom_academic
SYN0036425,TTD,D06VOJ,ttd,custom_academic
SYN0036426,TTD,D06VOM,ttd,custom_academic
SYN0036427,TTD,D06VON,ttd,custom_academic
SYN0036428,TTD,D06VPE,ttd,custom_academic
SYN0036429,TTD,D06VPR,ttd,custom_academic
SYN0036430,TTD,D06VPT,ttd,custom_academic
SYN0036431,TTD,D06VRA,ttd,custom_academic
SYN0036432,TTD,D06VRS,ttd,custom_academic
SYN0036433,TTD,D06VSA,ttd,custom_academic
SYN0036434,TTD,D06VST,ttd,custom_academic
SYN0036435,TTD,D06VTI,ttd,custom_academic
SYN0036436,TTD,D06VTU,ttd,custom_academic
SYN0036437,TTD,D06VTW,ttd,custom_academic
SYN0036438,TTD,D06VUC,ttd,custom_academic
SYN0036439,TTD,D06VVH,ttd,custom_academic
SYN0036440,TTD,D06VVV,ttd,custom_academic
SYN0036441,TTD,D06VWA,ttd,custom_academic
SYN0036442,TTD,D06VWH,ttd,custom_academic
SYN0036443,TTD,D06VWL,ttd,custom_academic
SYN0036444,TTD,D06VXD,ttd,custom_academic
SYN0036445,TTD,D06VXW,ttd,custom_academic
SYN0036446,TTD,D06VXY,ttd,custom_academic
SYN0036447,TTD,D06VYA,ttd,custom_academic
SYN0036448,TTD,D06VYB,ttd,custom_academic
SYN0036449,TTD,D06VYT,ttd,custom_academic
SYN0036450,TTD,D06VYU,ttd,custom_academic
SYN0036451,TTD,D06VZE,ttd,custom_academic
SYN0036452,TTD,D06VZN,ttd,custom_academic
SYN0036453,TTD,D06VZS,ttd,custom_academic
SYN0028318,TTD,D06WAL,ttd,custom_academic
SYN0036454,TTD,D06WAN,ttd,custom_academic
SYN0036455,TTD,D06WBA,ttd,custom_academic
SYN0036456,TTD,D06WBE,ttd,custom_academic
SYN0036457,TTD,D06WCI,ttd,custom_academic
SYN0036458,TTD,D06WCR,ttd,custom_academic
SYN0036459,TTD,D06WCT,ttd,custom_academic
SYN0036460,TTD,D06WCW,ttd,custom_academic
SYN0036461,TTD,D06WDT,ttd,custom_academic
SYN0036462,TTD,D06WEB,ttd,custom_academic
SYN0036463,TTD,D06WEK,ttd,custom_academic
SYN0036464,TTD,D06WEY,ttd,custom_academic
SYN0036465,TTD,D06WGK,ttd,custom_academic
SYN0036466,TTD,D06WGO,ttd,custom_academic
SYN0036467,TTD,D06WGX,ttd,custom_academic
SYN0036468,TTD,D06WHL,ttd,custom_academic
SYN0036469,TTD,D06WHN,ttd,custom_academic
SYN0000967,TTD,D06WHY,ttd,custom_academic
SYN0036470,TTD,D06WIV,ttd,custom_academic
SYN0036471,TTD,D06WJA,ttd,custom_academic
SYN0036472,TTD,D06WJC,ttd,custom_academic
SYN0036473,TTD,D06WJI,ttd,custom_academic
SYN0036474,TTD,D06WJK,ttd,custom_academic
SYN0036475,TTD,D06WKA,ttd,custom_academic
SYN0036476,TTD,D06WLB,ttd,custom_academic
SYN0036477,TTD,D06WLG,ttd,custom_academic
SYN0036478,TTD,D06WML,ttd,custom_academic
SYN0036479,TTD,D06WMM,ttd,custom_academic
SYN0036480,TTD,D06WNK,ttd,custom_academic
SYN0036481,TTD,D06WOF,ttd,custom_academic
SYN0036482,TTD,D06WOJ,ttd,custom_academic
SYN0036483,TTD,D06WOQ,ttd,custom_academic
SYN0036484,TTD,D06WPM,ttd,custom_academic
SYN0036485,TTD,D06WPP,ttd,custom_academic
SYN0036486,TTD,D06WQP,ttd,custom_academic
SYN0036487,TTD,D06WQT,ttd,custom_academic
SYN0036488,TTD,D06WRC,ttd,custom_academic
SYN0036489,TTD,D06WRF,ttd,custom_academic
SYN0036490,TTD,D06WRJ,ttd,custom_academic
SYN0036491,TTD,D06WSN,ttd,custom_academic
SYN0036492,TTD,D06WSQ,ttd,custom_academic
SYN0036493,TTD,D06WSW,ttd,custom_academic
SYN0026018,TTD,D06WTZ,ttd,custom_academic
SYN0036494,TTD,D06WUE,ttd,custom_academic
SYN0036495,TTD,D06WUK,ttd,custom_academic
SYN0036496,TTD,D06WUT,ttd,custom_academic
SYN0036497,TTD,D06WVV,ttd,custom_academic
SYN0036498,TTD,D06WWN,ttd,custom_academic
SYN0036499,TTD,D06WXJ,ttd,custom_academic
SYN0036500,TTD,D06WXN,ttd,custom_academic
SYN0036501,TTD,D06WXS,ttd,custom_academic
SYN0036502,TTD,D06WYG,ttd,custom_academic
SYN0036503,TTD,D06WZG,ttd,custom_academic
SYN0017106,TTD,D06XAE,ttd,custom_academic
SYN0036504,TTD,D06XAK,ttd,custom_academic
SYN0036505,TTD,D06XAT,ttd,custom_academic
SYN0036506,TTD,D06XBG,ttd,custom_academic
SYN0036507,TTD,D06XBN,ttd,custom_academic
SYN0036508,TTD,D06XCP,ttd,custom_academic
SYN0036509,TTD,D06XDA,ttd,custom_academic
SYN0016954,TTD,D06XDJ,ttd,custom_academic
SYN0036510,TTD,D06XDS,ttd,custom_academic
SYN0036511,TTD,D06XEL,ttd,custom_academic
SYN0036512,TTD,D06XFP,ttd,custom_academic
SYN0036513,TTD,D06XFS,ttd,custom_academic
SYN0036514,TTD,D06XGC,ttd,custom_academic
SYN0036515,TTD,D06XGK,ttd,custom_academic
SYN0036516,TTD,D06XGL,ttd,custom_academic
SYN0000123,TTD,D06XGW,ttd,custom_academic
SYN0028011,TTD,D06XHC,ttd,custom_academic
SYN0036517,TTD,D06XIC,ttd,custom_academic
SYN0036518,TTD,D06XIX,ttd,custom_academic
SYN0036519,TTD,D06XIZ,ttd,custom_academic
SYN0036520,TTD,D06XJG,ttd,custom_academic
SYN0036521,TTD,D06XJP,ttd,custom_academic
SYN0036522,TTD,D06XKX,ttd,custom_academic
SYN0036523,TTD,D06XLC,ttd,custom_academic
SYN0036524,TTD,D06XMB,ttd,custom_academic
SYN0036525,TTD,D06XME,ttd,custom_academic
SYN0036526,TTD,D06XMF,ttd,custom_academic
SYN0018568,TTD,D06XMU,ttd,custom_academic
SYN0036527,TTD,D06XMW,ttd,custom_academic
SYN0036528,TTD,D06XNP,ttd,custom_academic
SYN0036529,TTD,D06XNT,ttd,custom_academic
SYN0036530,TTD,D06XOI,ttd,custom_academic
SYN0036531,TTD,D06XPL,ttd,custom_academic
SYN0036532,TTD,D06XPX,ttd,custom_academic
SYN0036533,TTD,D06XQX,ttd,custom_academic
SYN0017098,TTD,D06XRQ,ttd,custom_academic
SYN0036534,TTD,D06XRS,ttd,custom_academic
SYN0036535,TTD,D06XSB,ttd,custom_academic
SYN0036536,TTD,D06XSU,ttd,custom_academic
SYN0026899,TTD,D06XTT,ttd,custom_academic
SYN0036537,TTD,D06XVV,ttd,custom_academic
SYN0036538,TTD,D06XVX,ttd,custom_academic
SYN0027608,TTD,D06XWB,ttd,custom_academic
SYN0036539,TTD,D06XWQ,ttd,custom_academic
SYN0036540,TTD,D06XXA,ttd,custom_academic
SYN0036541,TTD,D06XXG,ttd,custom_academic
SYN0025825,TTD,D06XXH,ttd,custom_academic
SYN0036542,TTD,D06XYL,ttd,custom_academic
SYN0036543,TTD,D06XYZ,ttd,custom_academic
SYN0036544,TTD,D06XZM,ttd,custom_academic
SYN0027742,TTD,D06XZR,ttd,custom_academic
SYN0026231,TTD,D06XZW,ttd,custom_academic
SYN0036545,TTD,D06YAG,ttd,custom_academic
SYN0036546,TTD,D06YAK,ttd,custom_academic
SYN0036547,TTD,D06YBF,ttd,custom_academic
SYN0036548,TTD,D06YCQ,ttd,custom_academic
SYN0036549,TTD,D06YDQ,ttd,custom_academic
SYN0036550,TTD,D06YDW,ttd,custom_academic
SYN0036551,TTD,D06YEB,ttd,custom_academic
SYN0036552,TTD,D06YEG,ttd,custom_academic
SYN0036553,TTD,D06YEK,ttd,custom_academic
SYN0036554,TTD,D06YEV,ttd,custom_academic
SYN0026924,TTD,D06YFA,ttd,custom_academic
SYN0036555,TTD,D06YFO,ttd,custom_academic
SYN0036556,TTD,D06YFT,ttd,custom_academic
SYN0036557,TTD,D06YGF,ttd,custom_academic
SYN0036558,TTD,D06YGP,ttd,custom_academic
SYN0036559,TTD,D06YGT,ttd,custom_academic
SYN0036560,TTD,D06YHL,ttd,custom_academic
SYN0036561,TTD,D06YIB,ttd,custom_academic
SYN0036562,TTD,D06YJN,ttd,custom_academic
SYN0036563,TTD,D06YKH,ttd,custom_academic
SYN0036564,TTD,D06YKN,ttd,custom_academic
SYN0036565,TTD,D06YKU,ttd,custom_academic
SYN0026681,TTD,D06YMS,ttd,custom_academic
SYN0036566,TTD,D06YMT,ttd,custom_academic
SYN0036567,TTD,D06YMZ,ttd,custom_academic
SYN0036568,TTD,D06YNK,ttd,custom_academic
SYN0036569,TTD,D06YOD,ttd,custom_academic
SYN0036570,TTD,D06YON,ttd,custom_academic
SYN0036571,TTD,D06YPQ,ttd,custom_academic
SYN0000308,TTD,D06YPU,ttd,custom_academic
SYN0036572,TTD,D06YQD,ttd,custom_academic
SYN0036573,TTD,D06YQR,ttd,custom_academic
SYN0036574,TTD,D06YQS,ttd,custom_academic
SYN0036575,TTD,D06YSK,ttd,custom_academic
SYN0000931,TTD,D06YSP,ttd,custom_academic
SYN0036576,TTD,D06YTE,ttd,custom_academic
SYN0036577,TTD,D06YTN,ttd,custom_academic
SYN0036578,TTD,D06YUR,ttd,custom_academic
SYN0036579,TTD,D06YVE,ttd,custom_academic
SYN0036580,TTD,D06YWA,ttd,custom_academic
SYN0026256,TTD,D06YWH,ttd,custom_academic
SYN0036581,TTD,D06YWZ,ttd,custom_academic
SYN0036582,TTD,D06YXD,ttd,custom_academic
SYN0025656,TTD,D06YXT,ttd,custom_academic
SYN0026108,TTD,D06YYD,ttd,custom_academic
SYN0036583,TTD,D06YYJ,ttd,custom_academic
SYN0036584,TTD,D06YYY,ttd,custom_academic
SYN0036585,TTD,D06YZB,ttd,custom_academic
SYN0036586,TTD,D06ZAE,ttd,custom_academic
SYN0036587,TTD,D06ZAM,ttd,custom_academic
SYN0036588,TTD,D06ZAS,ttd,custom_academic
SYN0017314,TTD,D06ZAY,ttd,custom_academic
SYN0036589,TTD,D06ZBT,ttd,custom_academic
SYN0036590,TTD,D06ZBV,ttd,custom_academic
SYN0036591,TTD,D06ZCH,ttd,custom_academic
SYN0036592,TTD,D06ZCX,ttd,custom_academic
SYN0036593,TTD,D06ZDF,ttd,custom_academic
SYN0000937,TTD,D06ZEE,ttd,custom_academic
SYN0036594,TTD,D06ZEO,ttd,custom_academic
SYN0036595,TTD,D06ZFV,ttd,custom_academic
SYN0036596,TTD,D06ZGS,ttd,custom_academic
SYN0036597,TTD,D06ZHN,ttd,custom_academic
SYN0036598,TTD,D06ZHZ,ttd,custom_academic
SYN0036599,TTD,D06ZIE,ttd,custom_academic
SYN0026406,TTD,D06ZII,ttd,custom_academic
SYN0036600,TTD,D06ZIL,ttd,custom_academic
SYN0036601,TTD,D06ZIO,ttd,custom_academic
SYN0036602,TTD,D06ZIS,ttd,custom_academic
SYN0036603,TTD,D06ZIT,ttd,custom_academic
SYN0036604,TTD,D06ZJQ,ttd,custom_academic
SYN0036605,TTD,D06ZLJ,ttd,custom_academic
SYN0036606,TTD,D06ZLL,ttd,custom_academic
SYN0036607,TTD,D06ZME,ttd,custom_academic
SYN0036608,TTD,D06ZMH,ttd,custom_academic
SYN0036609,TTD,D06ZNI,ttd,custom_academic
SYN0036610,TTD,D06ZNU,ttd,custom_academic
SYN0036611,TTD,D06ZNX,ttd,custom_academic
SYN0036612,TTD,D06ZOM,ttd,custom_academic
SYN0036613,TTD,D06ZPF,ttd,custom_academic
SYN0036614,TTD,D06ZPI,ttd,custom_academic
SYN0017858,TTD,D06ZPS,ttd,custom_academic
SYN0036615,TTD,D06ZPX,ttd,custom_academic
